School URL,Rank (2017-18),school type,School,School URL,District,District URL,City,City URL,Zip,County,Phone,Low Grade,High Grade,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Fulltime Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Average Standard Score (2017-18),Average Standard Score (2016-17),Rank (2016-17),Rank Change from (2016-17),SchoolDigger Star Rating
https://www.schooldigger.com/go/TX/schools/3873004330/school.aspx,1420,H,Burbank High School,https://www.schooldigger.com/go/TX/schools/3873004330/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78204,Bexar,(210) 228-1210,09,12,Yes,No,Yes,No,1349,78.6,17.1,88.1%,0.4%,0.1%,0.1%,98.4%,0.0%,0.1%,0.9%,25.3,26,1359,-61,1
https://www.schooldigger.com/go/TX/schools/3873004345/school.aspx,1434,H,Edison High School,https://www.schooldigger.com/go/TX/schools/3873004345/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78212,Bexar,(210) 738-9720,09,12,Yes,No,Yes,No,1673,95.8,17.4,82.5%,1.1%,0.1%,0.2%,96.4%,0.1%,0.1%,2.0%,25,25,1377,-57,1
https://www.schooldigger.com/go/TX/schools/4092004652/school.aspx,1443,H,Southside High School,https://www.schooldigger.com/go/TX/schools/4092004652/school.aspx,Southside Independent School District,https://www.schooldigger.com/go/TX/district/40920/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78221,Bexar,(210) 882-1606,09,12,Yes,No,No,No,1536,105.6,14.5,73.7%,2.2%,0.0%,0.2%,89.8%,0.0%,0.4%,7.4%,24.4,27.6,1328,-115,1
https://www.schooldigger.com/go/TX/schools/0007111352/school.aspx,1459,H,Laurel Ridge,https://www.schooldigger.com/go/TX/schools/0007111352/school.aspx,University Of Texas University Charter School,https://www.schooldigger.com/go/TX/district/00071/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78259,Bexar,(512) 560-8132,01,12,No,Yes,No,No,42,4.9,8.5,23.8%,11.9%,2.4%,0.0%,42.9%,0.0%,4.8%,38.1%,23.6,8.2,1637,178,1
https://www.schooldigger.com/go/TX/schools/1815001628/school.aspx,1485,H,Memorial High School,https://www.schooldigger.com/go/TX/schools/1815001628/school.aspx,Edgewood Independent School District,https://www.schooldigger.com/go/TX/district/18150/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78228,Bexar,(210) 444-8300,08,12,Yes,No,No,No,1292,82.7,15.6,86.2%,1.6%,0.0%,0.1%,97.8%,0.0%,0.2%,0.3%,21.7,21.1,1452,-33,1
https://www.schooldigger.com/go/TX/schools/0007112956/school.aspx,1535,H,Ut - University Charter School At High Point,https://www.schooldigger.com/go/TX/schools/0007112956/school.aspx,University Of Texas University Charter School,https://www.schooldigger.com/go/TX/district/00071/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78229,Bexar,(512) 560-8132,03,12,No,Yes,No,No,13,1,13,23.1%,15.4%,0.0%,0.0%,38.5%,0.0%,0.0%,46.2%,18.8,,,,1
https://www.schooldigger.com/go/TX/schools/1815001624/school.aspx,1536,H,John F Kennedy High School,https://www.schooldigger.com/go/TX/schools/1815001624/school.aspx,Edgewood Independent School District,https://www.schooldigger.com/go/TX/district/18150/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78226,Bexar,(210) 444-8040,09,12,Yes,No,No,No,1321,80.7,16.3,83.7%,1.2%,0.1%,0.2%,98.0%,0.0%,0.1%,0.4%,18.8,17.3,1515,-21,1
https://www.schooldigger.com/go/TX/schools/0017908438/school.aspx,1560,H,Jubilee San Antonio,https://www.schooldigger.com/go/TX/schools/0017908438/school.aspx,Jubilee Academies,https://www.schooldigger.com/go/TX/district/00179/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78222,Bexar,(210) 278-3883,KG,12,Yes,Yes,No,No,1126,66.5,16.9,72.9%,11.9%,0.0%,0.4%,82.2%,0.3%,0.7%,4.4%,17.3,12.2,1581,21,1
https://www.schooldigger.com/go/TX/schools/0005307796/school.aspx,1572,H,Jhw Inspire Academy - Afton Oaks,https://www.schooldigger.com/go/TX/schools/0005307796/school.aspx,Inspire Academies,https://www.schooldigger.com/go/TX/district/00053/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78232,Bexar,(210) 638-5500,06,12,Yes,Yes,No,No,139,11.9,11.6,97.8%,26.6%,0.0%,0.0%,46.8%,0.0%,3.6%,23.0%,16.4,5.9,1689,117,1
https://www.schooldigger.com/go/TX/schools/3873004368/school.aspx,1592,H,Jefferson High School,https://www.schooldigger.com/go/TX/schools/3873004368/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78201,Bexar,(210) 438-6570,09,12,Yes,No,Yes,No,1742,100.9,17.2,86.1%,2.1%,0.1%,0.3%,95.4%,0.0%,0.1%,2.0%,14.3,16.7,1525,-67,1
https://www.schooldigger.com/go/TX/schools/3873004363/school.aspx,1604,H,Houston High School,https://www.schooldigger.com/go/TX/schools/3873004363/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78220,Bexar,(210) 678-7900,09,12,Yes,No,Yes,No,1129,71.6,15.7,91.3%,40.5%,0.1%,1.3%,54.5%,0.0%,1.6%,2.0%,13.3,13.3,1564,-40,1
https://www.schooldigger.com/go/TX/schools/0006308433/school.aspx,1609,H,Southwest Preparatory Southeast Campus,https://www.schooldigger.com/go/TX/schools/0006308433/school.aspx,Southwest Preparatory School,https://www.schooldigger.com/go/TX/district/00063/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78220,Bexar,(210) 333-1403,PK,12,Yes,Yes,No,No,214,17.5,12.2,90.2%,23.8%,0.5%,0.0%,69.2%,0.0%,2.3%,4.2%,13.2,11.5,1590,-19,1
https://www.schooldigger.com/go/TX/schools/0006310419/school.aspx,1611,H,New Directions,https://www.schooldigger.com/go/TX/schools/0006310419/school.aspx,Southwest Preparatory School,https://www.schooldigger.com/go/TX/district/00063/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78209,Bexar,(210) 828-2161,06,12,Yes,Yes,No,No,195,17.7,11,67.7%,24.6%,0.0%,0.5%,62.6%,0.0%,3.6%,8.7%,13.1,18.3,1496,-115,1
https://www.schooldigger.com/go/TX/schools/3873004360/school.aspx,1617,H,Highlands High School,https://www.schooldigger.com/go/TX/schools/3873004360/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 438-6800,08,12,Yes,No,Yes,No,2117,115.9,18.2,90.7%,6.8%,0.0%,0.2%,89.6%,0.0%,0.3%,3.0%,12.5,11.7,1587,-30,1
https://www.schooldigger.com/go/TX/schools/3873004370/school.aspx,1653,H,Lanier High School,https://www.schooldigger.com/go/TX/schools/3873004370/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 978-7910,09,12,Yes,No,Yes,No,1881,105.4,17.8,88.3%,1.3%,0.2%,0.2%,97.3%,0.0%,0.1%,0.9%,10.1,10.6,1602,-51,1
https://www.schooldigger.com/go/TX/schools/0005907798/school.aspx,1668,H,Positive Solutions Charter,https://www.schooldigger.com/go/TX/schools/0005907798/school.aspx,Positive Solutions Charter School,https://www.schooldigger.com/go/TX/district/00059/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78212,Bexar,(210) 299-1025,09,12,Yes,Yes,No,No,152,9,16.7,92.8%,3.9%,0.0%,0.0%,94.1%,0.0%,0.0%,2.0%,9.1,10.5,1603,-65,0
https://www.schooldigger.com/go/TX/schools/0017912180/school.aspx,1670,H,Jubilee - Lake View University Prep,https://www.schooldigger.com/go/TX/schools/0017912180/school.aspx,Jubilee Academies,https://www.schooldigger.com/go/TX/district/00179/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78211,Bexar,(210) 801-8060,PK,12,Yes,Yes,No,No,99,7.9,12.4,89.9%,0.0%,1.0%,0.0%,99.0%,0.0%,0.0%,0.0%,8.9,,,,0
https://www.schooldigger.com/go/TX/schools/0007113487/school.aspx,1675,H,Seton Home,https://www.schooldigger.com/go/TX/schools/0007113487/school.aspx,University Of Texas University Charter School,https://www.schooldigger.com/go/TX/district/00071/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(512) 560-8132,PK,12,No,Yes,No,No,8,2,4,,12.5%,0.0%,0.0%,75.0%,0.0%,0.0%,12.5%,8.5,,,,0
https://www.schooldigger.com/go/TX/schools/0001608434/school.aspx,1709,H,San Antonio Can Academy,https://www.schooldigger.com/go/TX/schools/0001608434/school.aspx,Texans Can Academies,https://www.schooldigger.com/go/TX/district/00016/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78211,Bexar,(210) 923-1226,09,12,Yes,Yes,No,No,354,15.7,22.5,72.0%,3.7%,0.0%,0.0%,94.4%,0.0%,0.3%,1.7%,6.5,9.7,1612,-97,0
https://www.schooldigger.com/go/TX/schools/0000407173/school.aspx,1725,H,Por Vida Academy Charter High School,https://www.schooldigger.com/go/TX/schools/0000407173/school.aspx,Por Vida Academy,https://www.schooldigger.com/go/TX/district/00004/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 775-1132,09,12,Yes,Yes,No,No,110,7.5,14.5,91.8%,0.9%,0.0%,0.0%,93.6%,0.0%,0.0%,5.5%,5.9,7.4,1657,-68,0
https://www.schooldigger.com/go/TX/schools/3873006611/school.aspx,1776,H,Estrada Achievement Center,https://www.schooldigger.com/go/TX/schools/3873006611/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 438-6820,06,12,No,No,No,No,0,17,0,,,,,,,,,4.3,,,,0
https://www.schooldigger.com/go/TX/schools/3873005911/school.aspx,1790,H,Healy-Murphy,https://www.schooldigger.com/go/TX/schools/3873005911/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78202,Bexar,(210) 223-2944,09,12,No,No,No,No,123,8,15.3,97.6%,14.6%,0.0%,0.0%,83.7%,0.0%,0.0%,1.6%,3.9,7.6,1652,-138,0
https://www.schooldigger.com/go/TX/schools/3873021101/school.aspx,1801,H,Juvenile Detent Center,https://www.schooldigger.com/go/TX/schools/3873021101/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 335-7865,05,12,No,No,No,No,107,15,7.1,11.2%,28.0%,0.9%,0.9%,67.3%,0.0%,0.9%,1.9%,3.5,6.3,1680,-121,0
https://www.schooldigger.com/go/TX/schools/1785007517/school.aspx,1807,H,Bexar County Learning Center,https://www.schooldigger.com/go/TX/schools/1785007517/school.aspx,East Central Independent School District,https://www.schooldigger.com/go/TX/district/17850/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78223,Bexar,(210) 335-1745,07,12,No,No,No,No,54,7,7.7,90.7%,18.5%,0.0%,0.0%,77.8%,0.0%,0.0%,3.7%,3.4,5.3,1701,-106,0
https://www.schooldigger.com/go/TX/schools/2247005946/school.aspx,1810,H,Frank M Tejeda Academy,https://www.schooldigger.com/go/TX/schools/2247005946/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78221,Bexar,(210) 989-4900,09,12,No,No,No,No,185,17.6,10.4,90.8%,0.0%,0.0%,0.0%,97.3%,0.0%,0.0%,2.7%,3.3,4.1,1754,-56,0
https://www.schooldigger.com/go/TX/schools/4095012677/school.aspx,1818,H,Southwest Academy,https://www.schooldigger.com/go/TX/schools/4095012677/school.aspx,Southwest Independent School District,https://www.schooldigger.com/go/TX/district/40950/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78252,Bexar,(210) 622-4750,09,12,No,No,No,No,170,16.3,10.3,85.3%,1.8%,0.0%,0.0%,94.7%,0.0%,0.0%,3.5%,3.2,11.5,1593,-225,0
https://www.schooldigger.com/go/TX/schools/3873012224/school.aspx,1826,H,Cooper Academy At Navarro,https://www.schooldigger.com/go/TX/schools/3873012224/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 438-6810,09,12,Yes,No,No,No,329,20,16.4,87.5%,4.9%,0.3%,0.0%,91.2%,0.3%,0.9%,2.4%,2.9,4.5,1748,-78,0
https://www.schooldigger.com/go/TX/schools/3873009126/school.aspx,1842,H,Brewer Academy,https://www.schooldigger.com/go/TX/schools/3873009126/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 438-6825,06,12,Yes,No,No,No,36,11.8,3,91.7%,13.9%,0.0%,0.0%,83.3%,0.0%,2.8%,0.0%,2.3,7.7,1650,-192,0
https://www.schooldigger.com/go/TX/schools/0143813036/school.aspx,12,M,Basis San Antonio- Shavano Campus,https://www.schooldigger.com/go/TX/schools/0143813036/school.aspx,Basis Texas,https://www.schooldigger.com/go/TX/district/01438/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78213,Bexar,(210) 556-4651,06,12,No,Yes,No,No,758,,,9.8%,2.6%,0.5%,39.1%,28.6%,0.3%,4.2%,24.7%,98.7,98.8,17,5,5
https://www.schooldigger.com/go/TX/schools/3873011806/school.aspx,25,M,Young Women's Leadership Academy,https://www.schooldigger.com/go/TX/schools/3873011806/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78201,Bexar,(210) 438-6525,06,12,Yes,Yes,No,No,445,24,18.5,53.3%,3.1%,0.4%,1.1%,91.2%,0.0%,0.7%,3.4%,98.2,99.5,3,-22,5
https://www.schooldigger.com/go/TX/schools/3294011132/school.aspx,57,M,Lopez Middle,https://www.schooldigger.com/go/TX/schools/3294011132/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78258,Bexar,(210) 356-5000,06,08,No,No,No,No,1179,66.3,17.7,8.4%,3.1%,0.0%,7.5%,40.8%,0.2%,5.3%,43.3%,96.5,96.8,51,-6,5
https://www.schooldigger.com/go/TX/schools/3294007801/school.aspx,89,M,Bush Middle,https://www.schooldigger.com/go/TX/schools/3294007801/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78258,Bexar,(210) 356-2900,06,08,No,No,No,No,1239,67.2,18.4,15.7%,4.9%,0.7%,6.4%,43.7%,0.1%,4.1%,40.1%,93.8,92.1,120,31,5
https://www.schooldigger.com/go/TX/schools/3312012195/school.aspx,97,M,Garcia Middle,https://www.schooldigger.com/go/TX/schools/3312012195/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78255,Bexar,(210) 397-8400,06,08,No,No,No,No,1475,83.6,17.6,12.3%,2.3%,0.0%,7.0%,46.1%,0.1%,4.3%,40.2%,93.3,91.1,128,31,5
https://www.schooldigger.com/go/TX/schools/3294008447/school.aspx,137,M,Tejeda Middle,https://www.schooldigger.com/go/TX/schools/3294008447/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78259,Bexar,(210) 356-5600,06,08,No,No,No,No,1144,59.2,19.2,18.5%,5.1%,0.4%,9.2%,39.8%,0.3%,3.9%,41.3%,90.9,91.1,130,-7,5
https://www.schooldigger.com/go/TX/schools/0143513053/school.aspx,171,M,Eleanor Kolitz Hebrew Language Academy,https://www.schooldigger.com/go/TX/schools/0143513053/school.aspx,Eleanor Kolitz Hebrew Language Academy,https://www.schooldigger.com/go/TX/district/01435/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78231,Bexar,(210) 302-6900,KG,08,No,Yes,No,No,295,19.3,15.2,13.2%,2.4%,0.0%,5.1%,50.2%,0.0%,4.7%,37.6%,88.6,88.9,166,-5,5
https://www.schooldigger.com/go/TX/schools/0021113504/school.aspx,174,M,Idea Mays College Preparatory,https://www.schooldigger.com/go/TX/schools/0021113504/school.aspx,Idea Public Schools,https://www.schooldigger.com/go/TX/district/00211/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78245,Bexar,(210) 529-3200,06,07,No,Yes,No,No,120,5.7,21,85.8%,8.3%,0.0%,0.0%,85.0%,0.0%,0.0%,6.7%,88.4,,,,5
https://www.schooldigger.com/go/TX/schools/3294012865/school.aspx,179,M,Hill Middle,https://www.schooldigger.com/go/TX/schools/3294012865/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78259,Bexar,(210) 356-8000,06,08,No,No,No,No,1102,60.6,18.1,19.2%,5.4%,0.1%,5.3%,46.7%,0.4%,4.6%,37.6%,88.1,86.5,198,19,5
https://www.schooldigger.com/go/TX/schools/3645006778/school.aspx,227,M,Randolph Middle,https://www.schooldigger.com/go/TX/schools/3645006778/school.aspx,Randolph Field Independent School District,https://www.schooldigger.com/go/TX/district/36450/search.aspx,Universal City,https://www.schooldigger.com/go/TX/city/Universal+City/search.aspx,78148,Bexar,(210) 357-2430,06,08,No,No,No,No,353,22.1,15.9,8.8%,18.4%,0.0%,3.4%,22.4%,1.4%,11.0%,43.3%,84.5,90.9,134,-93,4
https://www.schooldigger.com/go/TX/schools/0025812291/school.aspx,244,M,School Of Science And Technology - Alamo,https://www.schooldigger.com/go/TX/schools/0025812291/school.aspx,School Of Science And Technology,https://www.schooldigger.com/go/TX/district/00258/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78233,Bexar,(210) 657-6400,KG,08,Yes,Yes,No,No,431,27.4,15.7,49.0%,11.6%,0.0%,4.2%,54.8%,0.0%,5.6%,23.9%,83.5,87.4,187,-57,4
https://www.schooldigger.com/go/TX/schools/0021112969/school.aspx,247,M,Idea South Flores College Preparatory,https://www.schooldigger.com/go/TX/schools/0021112969/school.aspx,Idea Public Schools,https://www.schooldigger.com/go/TX/district/00211/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78221,Bexar,(210) 239-4150,06,10,Yes,Yes,No,No,458,23.6,19.3,80.1%,0.2%,0.0%,0.4%,95.4%,0.0%,0.0%,3.9%,83.4,73.8,379,132,4
https://www.schooldigger.com/go/TX/schools/3312012413/school.aspx,267,M,Briscoe Middle,https://www.schooldigger.com/go/TX/schools/3312012413/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78253,Bexar,(210) 398-1100,06,08,No,No,No,No,1095,61.4,17.8,19.9%,10.2%,0.1%,2.8%,53.1%,0.4%,5.1%,28.3%,82.2,81.9,256,-11,4
https://www.schooldigger.com/go/TX/schools/3294005783/school.aspx,301,M,Bradley Middle,https://www.schooldigger.com/go/TX/schools/3294005783/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78232,Bexar,(210) 356-2600,06,08,No,No,No,No,1259,71.8,17.5,33.8%,3.8%,0.6%,1.9%,51.3%,0.0%,3.3%,39.0%,79.8,72.9,394,93,4
https://www.schooldigger.com/go/TX/schools/0021112829/school.aspx,307,M,Idea Carver College Preparatory,https://www.schooldigger.com/go/TX/schools/0021112829/school.aspx,Idea Public Schools,https://www.schooldigger.com/go/TX/district/00211/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78202,Bexar,(210) 223-8885,06,11,Yes,Yes,No,No,434,27.3,15.8,85.9%,14.3%,0.0%,0.0%,82.3%,0.0%,0.7%,2.8%,79.5,67.6,502,195,4
